Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,mrp_rupees,selling_price_rupees,savings,discount_category,stock_status,price_category,weight_category,quantity_category,sku_id
Munchies,Popular Essentials Cashew Split,32500,12,6,28300,250,False,250,325.0,283.0,42.0,Medium Discount,In Stock,Mid-Range,Light,Bulk Pack,688
Munchies,Popular Essentials Chana Dal (Un-Polished),6000,10,6,5400,500,False,500,60.0,54.0,6.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,689
Munchies,Tata Sampann Unpolished Rajma (Chitra),13400,6,6,12500,500,False,500,134.0,125.0,9.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,690
Munchies,Everest Garam Masala,4200,2,2,4100,50,False,50,42.0,41.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,691
Munchies,Everest Kitchen King Masala,7000,14,2,6000,100,False,100,70.0,60.0,10.0,Medium Discount,Low Stock,Affordable,Light,Bulk Pack,692
Munchies,24 Mantra Organic Cumin,7000,7,2,6500,100,False,100,70.0,65.0,5.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,693
Munchies,Nestle Milkmaid,13200,3,6,12800,400,False,400,132.0,128.0,4.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,694
Munchies,Popular Essentials Sona Masouri Steam Rice,6500,9,6,5900,1000,False,1,65.0,59.0,6.0,Low Discount,In Stock,Affordable,Heavy,Single,695
Munchies,24 Mantra Organic Tur Dal,26000,20,6,20800,1000,False,1,260.0,208.0,52.0,Medium Discount,In Stock,Mid-Range,Heavy,Single,696
Munchies,Gits Gulab Jamun Instant Dessert Mix,9900,10,6,8900,200,False,200,99.0,89.0,10.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,697
Munchies,Popular Essentials Black Masoor Whole (Un-Polished),6500,10,3,5800,500,False,500,65.0,58.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,698
Munchies,24 Mantra Organic Peanuts,13500,7,1,12500,500,False,500,135.0,125.0,10.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,699
Munchies,Everest Hingraj Powder,9000,10,2,8100,50,False,50,90.0,81.0,9.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,700
Munchies,Everest Black Pepper Powder,13500,14,6,11500,100,False,100,135.0,115.0,20.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,701
Munchies,Tata Sampann Masoor Dal Stand,15000,10,4,13400,1000,False,1,150.0,134.0,16.0,Low Discount,Low Stock,Affordable,Heavy,Single,702
Munchies,24 Mantra Organic Besan,9500,7,5,8800,500,False,500,95.0,88.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,703
Munchies,Quaker Oats,19900,7,6,18400,1000,False,1,199.0,184.0,15.0,Low Discount,In Stock,Affordable,Heavy,Single,704
Munchies,Saffola Gold Refined Cooking Oil (Jar),48500,7,6,44900,2000,False,2,485.0,449.0,36.0,Low Discount,In Stock,Mid-Range,Extra Heavy,Small Pack,705
Munchies,Nestle Everyday Dairy Whitener,21000,0,4,21000,400,False,400,210.0,210.0,0.0,No Discount,Low Stock,Mid-Range,Medium,Bulk Pack,706
Munchies,24 Mantra Organic Red Poha,7500,8,1,6900,500,False,500,75.0,69.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,707
Munchies,Everest Powder - Tea Masala,9800,9,5,8900,100,False,100,98.0,89.0,9.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,708
Munchies,Tata Sampann Urad Dal Split,9400,4,6,9000,500,False,500,94.0,90.0,4.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,709
Munchies,Popular Essentials Idli Sooji ,3000,6,6,2800,500,False,500,30.0,28.0,2.0,Low Discount,In Stock,Budget,Medium,Bulk Pack,710
Munchies,Popular Essentials Dessicated Coconut,9500,9,6,8600,200,False,200,95.0,86.0,9.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,711
Munchies,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,False,260,60.0,43.0,17.0,High Discount,Low Stock,Budget,Medium,Bulk Pack,712
Munchies,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,False,500,160.0,80.0,80.0,Very High Discount,In Stock,Affordable,Medium,Bulk Pack,713
Munchies,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,False,60,25.0,20.0,5.0,Medium Discount,In Stock,Budget,Light,Bulk Pack,714
Munchies,Satyam Khobra,11300,10,5,10100,200,False,200,113.0,101.0,12.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,715
Munchies,Betty Crocker Complete Pancake Mix Original,11000,4,6,10500,250,False,500,110.0,105.0,5.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,716
Munchies,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,False,500,250.0,250.0,0.0,No Discount,Low Stock,Mid-Range,Medium,Bulk Pack,717
Munchies,24 Mantra Organic Green Moong Dal - Split,13500,0,2,13500,500,False,500,135.0,135.0,0.0,No Discount,Low Stock,Affordable,Medium,Bulk Pack,718
Munchies,Weikfield Vanilla Flavoured Custard Powder,3700,0,6,3700,100,False,100,37.0,37.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,719
Munchies,Tata Sampann Moong Dal Split,18000,1,5,17800,1000,False,200,180.0,178.0,2.0,Low Discount,Low Stock,Affordable,Heavy,Bulk Pack,720
Munchies,Tata Sampann Kala Chana,6400,0,5,6400,500,False,500,64.0,64.0,0.0,No Discount,Low Stock,Affordable,Medium,Bulk Pack,721
Munchies,Saffola Soya Chunks Mealmaker,5000,0,2,5000,200,False,200,50.0,50.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,722
Munchies,24 Mantra Bura Sugar (Demerara),8000,10,6,7200,500,False,500,80.0,72.0,8.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,723
Munchies,Popular Essentials Green Cardamom (Elaichi),20000,1,6,19800,50,False,50,200.0,198.0,2.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,724
Munchies,Hershey's Syrup Delicious Strawberry,9500,0,1,9500,200,False,200,95.0,95.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,725
Munchies,Popular Essentials Anjeer,19000,11,4,16900,100,False,100,190.0,169.0,21.0,Medium Discount,Low Stock,Affordable,Light,Bulk Pack,726
Munchies,Popular Essentials Mustard Seeds Rai Small,2000,0,2,2000,100,False,100,20.0,20.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,727
Munchies,Weikfield Baking Powder,3300,3,6,3200,100,False,100,33.0,32.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,728
Munchies,Dabur Honey Squeezy,18500,9,6,16700,225,False,225,185.0,167.0,18.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,729
Munchies,Tata Sampann High Protein Kali Urad,9100,14,6,7800,500,False,500,91.0,78.0,13.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,730
Munchies,Everest Kitchen King Masala,3700,2,6,3600,50,False,50,37.0,36.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,731
Munchies,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,False,500,160.0,80.0,80.0,Very High Discount,In Stock,Affordable,Medium,Bulk Pack,732
Munchies,TilSona Til Oil,18000,10,2,16200,500,False,500,180.0,162.0,18.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,733
Munchies,Top Ramen Chicken Noodles,6000,10,1,5400,280,False,280,60.0,54.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,734
Munchies,Everest Chaat Masala,3500,2,1,3400,50,False,50,35.0,34.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,735
Munchies,Keya Wonder Red Hot Chilli Flakes,8900,10,2,8000,40,False,40,89.0,80.0,9.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,736
Munchies,Popular Essentials White Peas (Un-Polished),8000,10,5,7200,500,False,500,80.0,72.0,8.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,737
Munchies,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,False,60,44.0,44.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,738
Munchies,Dhara Filtered Groundnut Oil (Jar),105000,1,6,103500,5000,False,5,1050.0,1035.0,15.0,Low Discount,In Stock,High-End,Bulk,Medium Pack,739
Munchies,Pillsbury Choco Chip Pancake Mix,9900,5,6,9400,165,False,165,99.0,94.0,5.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,740
Munchies,Hershey's Caramel Syrup,23000,0,1,23000,623,False,623,230.0,230.0,0.0,No Discount,Low Stock,Mid-Range,Heavy,Bulk Pack,741
Munchies,Pillsbury Multi Grain Atta,6000,6,3,5600,1000,False,1,60.0,56.0,4.0,Low Discount,Low Stock,Affordable,Heavy,Single,742
Munchies,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,False,240,120.0,118.0,2.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,743
Munchies,Satyam Puffed Rice Kurmura (A),4300,0,6,4300,200,False,200,43.0,43.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,744
Munchies,MTR 3 Min Poha,2500,0,6,2500,60,False,60,25.0,25.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,745
Munchies,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,False,60,15.0,15.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,746
Munchies,Everest Pav Bhaji Masala,7000,0,2,7000,100,False,100,70.0,70.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,747
Munchies,Hershey's Chocolate Flavour Syrup,22000,6,6,20500,623,False,680,220.0,205.0,15.0,Low Discount,In Stock,Mid-Range,Heavy,Bulk Pack,748
Munchies,Popular Essentials Dhania (Coriander Seeds),5500,16,4,4600,200,False,200,55.0,46.0,9.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,749
Munchies,24 Mantra Red Chilly Whole,7000,7,1,6500,100,False,100,70.0,65.0,5.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,750
Munchies,Dabur Honey - World's No.1,12000,0,6,12000,250,False,250,120.0,120.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,751
Munchies,24 Mantra Organic Puffed Rice,4000,2,6,3900,200,False,200,40.0,39.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,752
Munchies,24 Mantra Organic Wheat Daliya ,4800,2,2,4700,500,False,500,48.0,47.0,1.0,Low Discount,Low Stock,Budget,Medium,Bulk Pack,753
Munchies,24 Mantra Organic Ragi Flour,6500,20,4,5200,500,False,500,65.0,52.0,13.0,Medium Discount,Low Stock,Affordable,Medium,Bulk Pack,754
Munchies,Popular Essentials Cinnamon Whole (Dalchini),3500,5,6,3300,25,False,25,35.0,33.0,2.0,Low Discount,In Stock,Budget,Light,Bulk Pack,755
Munchies,Sundrop Super Lite Advanced - Sunflower Oil,21500,0,4,21500,1000,False,1,215.0,215.0,0.0,No Discount,Low Stock,Mid-Range,Heavy,Single,756
Munchies,Pillsbury Atta/Godihittu - Chakki Fresh,10200,7,4,9400,2000,False,2,102.0,94.0,8.0,Low Discount,Low Stock,Affordable,Extra Heavy,Small Pack,757
Munchies,Popular Essentials Green Moong Chilka/Chilka (Un-Polished),8500,7,5,7900,500,False,500,85.0,79.0,6.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,758
Munchies,Popular Essentials HMT Kolam Steam,7500,0,3,7500,1000,False,1,75.0,75.0,0.0,No Discount,Low Stock,Affordable,Heavy,Single,759
Munchies,Popular Essentials Black Urad Split,8000,10,4,7200,500,False,500,80.0,72.0,8.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,760
Munchies,Keya Oregano,10900,10,5,9800,9,False,9,109.0,98.0,11.0,Low Discount,Low Stock,Affordable,Light,Large Pack,761
Munchies,Popular Essentials Pink Rajma,10000,10,6,9000,500,False,500,100.0,90.0,10.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,762
Munchies,Everest Chicken Masala,7400,2,6,7200,100,False,100,74.0,72.0,2.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,763
Munchies,Popular Essentials HMT Kolam Steam,37000,10,6,33300,5000,False,5,370.0,333.0,37.0,Low Discount,In Stock,Mid-Range,Bulk,Medium Pack,764
Munchies,Everest Shahi Paneer Masala,4200,4,5,4000,50,False,50,42.0,40.0,2.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,765
Munchies,Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,False,500,325.0,293.0,32.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,766
Munchies,Flying Bird Vanilla Essence,3500,2,6,3400,20,False,20,35.0,34.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,767
Munchies,Everest Sabji Masala,3000,3,6,2900,50,False,50,30.0,29.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,768
Munchies,Popular Essentials Californian Almond,69500,32,6,47000,500,False,500,695.0,470.0,225.0,High Discount,In Stock,Mid-Range,Medium,Bulk Pack,769
Munchies,Cornitos Cornitos Taco Shells - 4 Inches,11000,20,6,8800,80,False,80,110.0,88.0,22.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,770
Munchies,Everest Rajma Masala,3300,3,5,3200,50,False,50,33.0,32.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,771
Munchies,Popular Essentials White Til,4000,5,1,3800,100,False,100,40.0,38.0,2.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,772
Munchies,Amul Dark Compound Chocolate Slab,12500,2,6,12200,500,False,500,125.0,122.0,3.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,773
Munchies,Mothers Recipe Papad Chana Masala,7900,10,6,7100,200,False,200,79.0,71.0,8.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,774
Munchies,Ching's Schezwan Masala Instant Noodles,6000,0,1,6000,240,False,240,60.0,60.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,775
Munchies,Amul Milk Compound Chocolate Slab,11000,2,6,10700,500,False,500,110.0,107.0,3.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,776
Munchies,Eastern Chicken Masala,7000,7,3,6500,100,False,100,70.0,65.0,5.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,777
Munchies,Popular Essentials Methi Seeds,2500,0,5,2500,100,False,100,25.0,25.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,778
Munchies,Saffola Yummy Masala Noodles ,2000,0,2,2000,46,False,46,20.0,20.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,779
Munchies,Cadbury Hot Chocolate,17500,5,6,16600,200,False,200,175.0,166.0,9.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,780
Munchies,Ching's Chicken Chilli Masala,1000,0,6,1000,20,False,20,10.0,10.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,781
Munchies,Dabur Keora water - Authentic flavour for Biryani's and Desserts,6200,6,6,5800,250,False,250,62.0,58.0,4.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,782
Munchies,Popular Essentials Black Cardamom/Elaichi ,10000,10,6,9000,50,False,50,100.0,90.0,10.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,783
Munchies,Popular Essentials Idli Rice,6000,10,4,5400,1000,False,1,60.0,54.0,6.0,Low Discount,Low Stock,Affordable,Heavy,Single,784
Munchies,Everest Chole Masala,3300,3,1,3200,50,False,50,33.0,32.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,785
Munchies,Dabur Hommade Tamarind Paste,4800,6,6,4500,200,False,200,48.0,45.0,3.0,Low Discount,In Stock,Budget,Light,Bulk Pack,786
Munchies,"""Maggi Magic Cubes, Vegetarian Masala (Free 2 Cubes Inside)""",3500,2,6,3400,48,False,48,35.0,34.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,787
Munchies,Popular Essentials Cooking Soda,3000,10,6,2700,200,False,200,30.0,27.0,3.0,Low Discount,In Stock,Budget,Light,Bulk Pack,788
Munchies,RRO Primio Refined Groundnut Oil Pet Bottle,25500,6,2,23900,1000,False,1,255.0,239.0,16.0,Low Discount,Low Stock,Mid-Range,Heavy,Single,789
Munchies,Everest Pani Puri Masala,3100,3,6,3000,50,False,50,31.0,30.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,790
Munchies,Nissin Cup Noodles Tangy Tomato,5000,10,2,4500,70,False,70,50.0,45.0,5.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,791
Munchies,Ching's Veg Manchurian Masala,1000,0,2,1000,20,False,20,10.0,10.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,792
Munchies,Ceres Foods Fish Mustard Instant Liquid Masala,22000,50,6,11000,200,False,200,220.0,110.0,110.0,Very High Discount,In Stock,Affordable,Light,Bulk Pack,793
Munchies,Everest Garam Masala,15800,10,6,14200,200,False,200,158.0,142.0,16.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,794
Munchies,24 Mantra Organic Jowar Flour,7000,7,6,6500,500,False,500,70.0,65.0,5.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,795
Munchies,Maggi Coconut Milkpowder,10000,0,6,10000,100,False,100,100.0,100.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,796
Munchies,On1y Pepper Grinder,15900,9,1,14400,50,False,50,159.0,144.0,15.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,797
Munchies,Popular Essentials Rice Flour,6000,0,3,6000,1000,False,1,60.0,60.0,0.0,No Discount,Low Stock,Affordable,Heavy,Single,798
Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,10,1,2500,65,False,65,28.0,25.0,3.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,799
Munchies,24 Mantra Organic Brown Sona Masoori Rice,9500,0,6,9500,1000,False,1,95.0,95.0,0.0,No Discount,In Stock,Affordable,Heavy,Single,800
Munchies,Happilo Premium Afghani Anjeer,36500,29,2,25600,200,False,200,365.0,256.0,109.0,High Discount,Low Stock,Mid-Range,Light,Bulk Pack,801
Munchies,Popular Essentials Chiroti Sooji,3500,2,6,3400,500,False,500,35.0,34.0,1.0,Low Discount,In Stock,Budget,Medium,Bulk Pack,802
Munchies,RRO Til Dil Premium Til Oil Bottle,33000,10,5,29400,1000,False,1,330.0,294.0,36.0,Low Discount,Low Stock,Mid-Range,Heavy,Single,803
Munchies,Popular Essentials Red Rajma,9000,10,6,8100,500,False,500,90.0,81.0,9.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,804
Munchies,Cornitos Peanut - Premium Salted ,12000,10,6,10800,150,False,150,120.0,108.0,12.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,805
Munchies,Popular Essentials Black Pepper,10000,10,5,9000,100,False,100,100.0,90.0,10.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,806
Munchies,24 Mantra Organic Tur Dal - Split,13000,7,6,12000,500,False,500,130.0,120.0,10.0,Low Discount,In Stock,Affordable,Medium,Bulk Pack,807
Munchies,Sugarfree Gold Low Calorie Sweetner,6500,6,3,6100,110,False,100,65.0,61.0,4.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,808
Munchies,Ching's Secret Paneer Chilli Masala,1000,0,2,1000,20,False,20,10.0,10.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,809
Munchies,Dabur Honey ,22000,7,3,20400,500,False,500,220.0,204.0,16.0,Low Discount,Low Stock,Mid-Range,Medium,Bulk Pack,810
Munchies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,False,65,28.0,23.0,5.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,811
Munchies,Everest Tea Masala,5500,9,2,5000,50,False,50,55.0,50.0,5.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,812
Munchies,Ching's Paneer Chilli Masala,4400,0,4,4400,60,False,60,44.0,44.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,813
Munchies,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,False,405,70.0,63.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,814
Munchies,Everest Meat Masala Powder,7400,9,3,6700,100,False,100,74.0,67.0,7.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,815
Munchies,Pillsbury Atta With Multigrains Wheat Grains,29500,16,6,24500,5000,False,5,295.0,245.0,50.0,Medium Discount,In Stock,Mid-Range,Bulk,Medium Pack,816
Munchies,Mother's Recipe Tamarind Paste,5000,2,6,4900,200,False,200,50.0,49.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,817
Munchies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,4900,8,6,4500,200,False,200,49.0,45.0,4.0,Low Discount,In Stock,Budget,Light,Bulk Pack,818
Munchies,Popular Essentials Cloves (Lavang),7500,17,6,6200,50,False,50,75.0,62.0,13.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,819
Munchies,Sunfeast Yippee! Power Up Atta Noodles,9600,15,6,8100,280,False,280,96.0,81.0,15.0,Medium Discount,In Stock,Affordable,Medium,Bulk Pack,820
Munchies,Suhana Paneer Tikka Masala Mix,4000,5,6,3800,50,False,50,40.0,38.0,2.0,Low Discount,In Stock,Budget,Light,Bulk Pack,821
Munchies,24 Mantra Turmeric Powder,3500,2,6,3400,100,False,100,35.0,34.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,822
Munchies,24 Mantra Super Grain Quinoa,19000,0,4,19000,500,False,500,190.0,190.0,0.0,No Discount,Low Stock,Affordable,Medium,Bulk Pack,823
Munchies,Everest Powder - Egg Curry Masala,4000,2,6,3900,50,False,50,40.0,39.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,824
Munchies,Popular Essentials Pe Shah Jeera ,6000,15,6,5100,50,False,50,60.0,51.0,9.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,825
Munchies,24 Mantra Organic Sattu Atta,9500,0,6,9500,500,False,500,95.0,95.0,0.0,No Discount,In Stock,Affordable,Medium,Bulk Pack,826
Munchies,Smith & Jones Pasta Masala,4600,0,6,4600,54,False,54,46.0,46.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,827
Munchies,Weikfield Vanilla Custard Powder,14200,9,3,12800,500,False,500,142.0,128.0,14.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,828
Munchies,Sugarfree Natura Low Calorie Sweetner ,30000,10,3,27000,42,False,42,300.0,270.0,30.0,Low Discount,Low Stock,Mid-Range,Light,Bulk Pack,829
Munchies,Pillsbury Vanilla Custard Powder,3700,2,6,3600,100,False,100,37.0,36.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,830
Munchies,24 Mantra Organic Rajma,14500,0,6,14500,500,False,500,145.0,145.0,0.0,No Discount,In Stock,Affordable,Medium,Bulk Pack,831
Munchies,Popular Essentials Broken Wheat/Daliya,3500,2,6,3400,500,False,500,35.0,34.0,1.0,Low Discount,In Stock,Budget,Medium,Bulk Pack,832
Munchies,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,False,250,205.0,194.0,11.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,833
Munchies,Smith & Jones Peri Peri Masala,9900,0,6,9900,75,False,75,99.0,99.0,0.0,No Discount,In Stock,Affordable,Light,Bulk Pack,834
Munchies,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,False,500,195.0,171.0,24.0,Medium Discount,Low Stock,Affordable,Medium,Bulk Pack,835
Munchies,Popular Essentials Urad Dal Split (Un-Polished),8500,9,5,7700,500,False,500,85.0,77.0,8.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,836
Munchies,Weikfield Baking Powder,2200,0,6,2200,50,False,50,22.0,22.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,837
Munchies,Popular Essentials Bajra Whole,6500,13,6,5600,1000,False,1,65.0,56.0,9.0,Medium Discount,In Stock,Affordable,Heavy,Single,838
Munchies,Weikfield Veg Jelly Crystals - Strawberry,4500,2,6,4400,90,False,90,45.0,44.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,839
Munchies,Weikfield Veg Jelly Crystals - Raspberry,4500,2,6,4400,90,False,90,45.0,44.0,1.0,Low Discount,In Stock,Budget,Light,Bulk Pack,840
Munchies,Popular Essentials Masoor Dal Split (Un-Polished),7000,10,4,6300,500,False,500,70.0,63.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,841
Munchies,Popular Essentials Ajwain Whole,5000,12,2,4400,100,False,100,50.0,44.0,6.0,Medium Discount,Low Stock,Budget,Light,Bulk Pack,842
Munchies,Popular Essentials Pista Salted (With Shell),47000,21,5,37100,250,False,250,470.0,371.0,99.0,Medium Discount,Low Stock,Mid-Range,Light,Bulk Pack,843
Munchies,The Bake Shop Bread Crumbs,5000,6,3,4700,400,False,400,50.0,47.0,3.0,Low Discount,Low Stock,Budget,Medium,Bulk Pack,844
Munchies,Popular Essentials Horse Gram,4000,10,4,3600,500,False,500,40.0,36.0,4.0,Low Discount,Low Stock,Budget,Medium,Bulk Pack,845
Munchies,Hershey's Chocolate Syrup,9500,0,4,9500,200,False,200,95.0,95.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,846
Munchies,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,False,250,160.0,144.0,16.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,847
Munchies,Everest Kasuri Methi,2500,0,6,2500,25,False,25,25.0,25.0,0.0,No Discount,In Stock,Budget,Light,Bulk Pack,848
Munchies,Satyam Makhana,20800,0,6,20800,100,False,100,208.0,208.0,0.0,No Discount,In Stock,Mid-Range,Light,Bulk Pack,849
Munchies,Everest Tandoori Chicken Masala,3900,2,5,3800,50,False,50,39.0,38.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,850
Munchies,Weikfield Falooda Mix - Kesar Pista,4900,2,3,4800,200,False,200,49.0,48.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,851
Munchies,Weikfield Cocoa Powder,7000,7,6,6500,50,False,50,70.0,65.0,5.0,Low Discount,In Stock,Affordable,Light,Bulk Pack,852
Munchies,Pantai Coconut Cream,15000,4,4,14300,400,False,400,150.0,143.0,7.0,Low Discount,Low Stock,Affordable,Medium,Bulk Pack,853
Munchies,Popular Essentials Coriander Seeds,1500,0,5,1500,50,False,50,15.0,15.0,0.0,No Discount,Low Stock,Budget,Light,Bulk Pack,854
Munchies,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,False,240,60.0,60.0,0.0,No Discount,Low Stock,Affordable,Light,Bulk Pack,855
Munchies,Eastern Fish Masala,4800,2,5,4700,100,False,100,48.0,47.0,1.0,Low Discount,Low Stock,Budget,Light,Bulk Pack,856
Munchies,Pillsbury Atta/Godihittu - Chakki Fresh,27500,0,6,27500,5000,False,5,275.0,275.0,0.0,No Discount,In Stock,Mid-Range,Bulk,Medium Pack,857
Munchies,"Oleev Smart Oil Fortified with VIT A, D, E & K (Pouch)",21500,9,4,19400,1000,False,1,215.0,194.0,21.0,Low Discount,Low Stock,Affordable,Heavy,Single,858
Munchies,Everest Dry Ginger Powder,7500,9,4,6800,100,False,100,75.0,68.0,7.0,Low Discount,Low Stock,Affordable,Light,Bulk Pack,859
Munchies,Pillsbury Cooker Cake Mix - Choco,10000,11,6,8900,159,False,159,100.0,89.0,11.0,Medium Discount,In Stock,Affordable,Light,Bulk Pack,860
